I liked the patio and the service was outstanding.,positive
The goat taco didn't skimp on the meat and wow what FLAVOR!,positive
I went to Bachi Burger on a friend's recommendation and was not disappointed.,positive
I would definitely recommend the wings as well as the pizza.,positive
Great Pizza and Salads!,positive
This place is amazing!,positive
The staff is great the food is delish and they have an incredible beer selection.,positive
I didn't know pulled pork could be soooo delicious.,positive
You get incredibly fresh fish prepared with care.,positive
I love the fact that everything on their menu is worth it.,positive
The food was excellent and service was very good.,positive
Good beer & drink selection and good food selection.,positive
Good Service-check!,positive
In the summer you can dine in a charming outdoor patio - so very delightful.,positive
I did not expect this to be so good!,positive
Fantastic food!,positive
The food was very good.,positive
Great food for the price which is very high quality and house made.,positive
Back to good BBQ lighter fare reasonable pricing and tell the public they are back to the old ways.,positive
And considering the two of us left there very full and happy for about $20 you just can't go wrong.,positive
All the bread is made in-house!,positive
Service was exceptional and food was a good as all the reviews.,positive
A couple of months later I returned and had an amazing meal.,positive
Favorite place in town for shawarrrrrrma!!!!!!,positive
The black eyed peas and sweet potatoes... UNREAL!,positive
You won't be disappointed.,positive
They could serve it with just the vinaigrette and it may make for a better overall dish but it was still very good.,positive
Both of them were truly unbelievably good and I am so glad we went back.,positive
We had fantastic service and were pleased by the atmosphere.,positive
I love this place.,positive
Great service and food.,positive
OMG the food was delicioso!,positive
Of all the dishes the salmon was the best but all were great.,positive
The vegetables are so fresh and the sauce feels like authentic Thai.,positive
It's worth driving up from Tucson!,positive
Pretty good beer selection too.,positive
This place is like Chipotle but BETTER.,positive
Classy/warm atmosphere fun and fresh appetizers succulent steaks (Baseball steak!!!!!,positive
5 stars for the brick oven bread app!,positive
I have eaten here multiple times and each time the food was delicious.,positive
Everyone is treated equally special.,positive
It was delicious!!!,positive
On the good side the staff was genuinely pleasant and enthusiastic - a real treat.,positive
As always the evening was wonderful and the food delicious!,positive
Best fish I've ever had in my life!,positive
(The bathroom is just next door and very nice.),positive
This is an Outstanding little restaurant with some of the Best Food I have ever tasted.,positive
Pretty cool I would say.,positive
Server did a great job handling our large rowdy table.,positive
Would come back again if I had a sushi craving while in Vegas.,positive
The staff are great the ambiance is great.,positive
He deserves 5 stars.,positive
The dining space is tiny but elegantly decorated and comfortable.,positive
They will customize your order any way you'd like my usual is Eggplant with Green Bean stir fry love it!,positive
Best tacos in town by far!!,positive
In an interesting part of town this place is amazing.,positive
They have great dinners.,positive
The service was outshining & I definitely recommend the Halibut.,positive
I will come back here every time I'm in Vegas.,positive
Def coming back to bowl next time,positive
If you want healthy authentic or ethic food try this place.,positive
I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area (,positive
I have been here several times in the past and the experience has always been great.,positive
We walked away stuffed and happy about our first Vegas buffet experience.,positive
Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.,positive
To summarize... the food was incredible nay transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.,positive
Kids pizza is always a hit too with lots of great side dish options for the kiddos!,positive
Service is perfect and the family atmosphere is nice to see.,positive
Cooked to perfection and the service was impeccable.,positive
Great place to eat reminds me of the little mom and pop shops in the San Francisco Bay Area.,positive
Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.,positive
I'll definitely be in soon again.,positive
Food was really good and I got full petty fast.,positive
Service was fantastic.,positive
I don't know what kind it is but they have the best iced tea.,positive
Come hungry leave happy and stuffed!,positive
I can assure you that you won't be disappointed.,positive
I really enjoyed eating here.,positive
First time going but I think I will quickly become a regular.,positive
Our server was very nice and even though he looked a little overwhelmed with all of our needs he stayed professional and friendly until the end.,positive
From what my dinner companions told me...everything was very fresh with nice texture and taste.,positive
No complaints!,positive
This is some seriously good pizza and I'm an expert/connisseur on the topic.,positive
These are the nicest restaurant owners I've ever come across.,positive
We loved the biscuits!!!,positive
Service is quick and friendly.,positive
So absolutley fantastic.,positive
definitely will come back here again.,positive
I like Steiners because it's dark and it feels like a bar.,positive
Wow very spicy but delicious.,positive
If you're not familiar check it out.,positive
I'd love to go back.,positive
Anyway this FS restaurant has a wonderful breakfast/lunch.,positive
Each day of the week they have a different deal and it's all so delicious!,positive
Not to mention the combination of pears almonds and bacon is a big winner!,positive
The food is delicious and just spicy enough so be sure to ask for spicier if you prefer it that way.,positive
My ribeye steak was cooked perfectly and had great mesquite flavor.,positive
Food was so gooodd.,positive
The food was very good and I enjoyed every mouthful an enjoyable relaxed venue for couples small family groups etc.,positive
Nargile - I think you are great.,positive
Best tater tots in the southwest.,positive
We loved the place.,positive
The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.,positive
Im in AZ all the time and now have my new spot.,positive
The inside is really quite nice and very clean.,positive
The food was outstanding and the prices were very reasonable.,positive
Love the margaritas too!,positive
This was my first and only Vegas buffet and it did not disappoint.,positive
Very good though!,positive
Great pork sandwich.,positive
We enjoy their pizza and brunch.,positive
The steaks are all well trimmed and also perfectly cooked.,positive
We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,positive
I LOVED it!,positive
This place is a jewel in Las Vegas and exactly what I've been hoping to find in nearly ten years living here.,positive
Delicious and I will absolutely be back!,positive
This isn't a small family restaurant this is a fine dining establishment.,positive
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,positive
How awesome is that.,positive
I will be back many times soon.,positive
The menu had so much good stuff on it i could not decide!,positive
CONCLUSION: Very filling meals.,positive
Their daily specials are always a hit with my group.,positive
The pancake was also really good and pretty large at that.,positive
This was my first crawfish experience and it was delicious!,positive
Their monster chicken fried steak and eggs is my all time favorite.,positive
Waitress was sweet and funny.,positive
I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing fluffy and delicious!,positive
Cant say enough good things about this place.,positive
The ambiance was incredible.,positive
The waitress and manager are so friendly.,positive
I don't each much pasta but I love the homemade /hand made pastas and thin pizzas here.,positive
Give it a try you will be happy you did.,positive
By far the BEST cheesecurds we have ever had!,positive
Reasonably priced also!,positive
Everything was perfect the night we were in.,positive
The food is very good for your typical bar food.,positive
At first glance it is a lovely bakery cafe - nice ambiance clean friendly staff.,positive
Point your finger at any item on the menu order it and you won't be disappointed.,positive
Oh this is such a thing of beauty this restaurant.,positive
If you haven't gone here GO NOW!,positive
Those burgers were amazing.,positive
Be sure to order dessert even if you need to pack it to-go - the tiramisu and cannoli are both to die for.,positive
This was my first time and I can't wait until the next.,positive
The bartender was also nice.,positive
Everything was good and tasty!,positive
This place is two thumbs up....way up.,positive
The best place in Vegas for breakfast (just check out a Sat or Sun.,positive
If you love authentic Mexican food and want a whole bunch of interesting yet delicious meats to choose from you need to try this place.,positive
An excellent new restaurant by an experienced Frenchman.,positive
Great steak great sides great wine amazing desserts.,positive
The steak and the shrimp are in my opinion the best entrees at GC.,positive
I had the opportunity today to sample your amazing pizzas!,positive
The yellowtail carpaccio was melt in your mouth fresh.,positive
Just spicy enough.. Perfect actually.,positive
Last night was my second time dining here and I was so happy I decided to go back!,positive
My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,positive
I really do recommend this place you can go wrong with this donut place!,positive
Nice ambiance.,positive
I would recommend saving room for this!,positive
All of the tapas dishes were delicious!,positive
I *heart* this place.,positive
A good time!,positive
I believe that this place is a great stop for those with a huge belly and hankering for sushi.,positive
Generous portions and great taste.,positive
Food was delicious!,positive
He also came back to check on us regularly excellent service.,positive
Our server was super nice and checked on us many times.,positive
Service was good and the company was better!,positive
The staff are also very friendly and efficient.,positive
As for the service: I'm a fan because it's quick and you're being served by some nice folks.,positive
Their steaks are 100% recommended!,positive
Great food and great service in a clean and friendly setting.,positive
All in all I can assure you I'll be back.,positive
My breakfast was perpared great with a beautiful presentation of 3 giant slices of Toast lightly dusted with powdered sugar.,positive
Great place fo take out or eat in.,positive
The waitress was friendly and happy to accomodate for vegan/veggie options.,positive
OMG I felt like I had never eaten Thai food until this dish.,positive
The croutons also taste homemade which is an extra plus.,positive
It'll be a regular stop on my trips to Phoenix!,positive
I really enjoyed Crema Café before they expanded I even told friends they had the BEST breakfast.,positive
I miss it and wish they had one in Philadelphia!,positive
They also have the best cheese crisp in town.,positive
Good value great food great service.,positive
Couldn't ask for a more satisfying meal.,positive
The food is good.,positive
It was awesome.,positive
We made the drive all the way from North Scottsdale... and I was not one bit disappointed!,positive
An absolute must visit!,positive
The cow tongue and cheek tacos are amazing.,positive
They really want to make your experience a good one.,positive
The grilled chicken was so tender and yellow from the saffron seasoning.,positive
Pretty awesome place.,positive
Ambience is perfect.,positive
The staff is always super friendly and helpful which is especially cool when you bring two small boys and a baby!,positive
Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,positive
The roast beef sandwich tasted really good!,positive
High-quality chicken on the chicken Caesar salad.,positive
We were promptly greeted and seated.,positive
I was proven dead wrong by this sushi bar not only because the quality is great but the service is fast and the food impeccable.,positive
This is a good joint.,positive
The Macarons here are insanely good.,positive
Our waiter was very attentive friendly and informative.,positive
Great food.,positive
Great place to relax and have an awesome burger and beer.,positive
It is PERFECT for a sit-down family meal or get together with a few friends.,positive
The patio seating was very comfortable.,positive
Hands down my favorite Italian restaurant!,positive
That just SCREAMS LEGIT in my book...somethat's also pretty rare here in Vegas.,positive
It was just not a fun experience.,positive
The atmosphere was great with a lovely duo of violinists playing songs we requested.,positive
I personally love the hummus pita baklava falafels and Baba Ganoush (it's amazing what they do with eggplant!).,positive
Very convenient since we were staying at the MGM!,positive
The owners are super friendly and the staff is courteous.,positive
Both great!,positive
Eclectic selection.,positive
The sweet potato tots were good but the onion rings were perfection or as close as I have had.,positive
The staff was very attentive.,positive
And the chef was generous with his time (even came around twice so we can take pictures with him).,positive
The owner used to work at Nobu so this place is really similar for half the price.,positive
I promise they won't disappoint.,positive
What a great double cheeseburger!,positive
Awesome service and food.,positive
A fantastic neighborhood gem !!!,positive
I can't wait to go back.,positive
It's a great place and I highly recommend it.,positive
I gave it 5 stars then and I'm giving it 5 stars now.,positive
Dessert: Panna Cotta was amazing.,positive
Very good food great atmosphere.1,positive
Damn good steak.,positive
Prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo.,positive
The decor is nice and the piano music soundtrack is pleasant.,positive
The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,positive
Good food  good service .,positive
It was absolutely amazing.,positive
will definitely be back!,positive
The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,positive
Hawaiian Breeze Mango Magic and Pineapple Delight are the smoothies that I've tried so far and they're all good.,positive
Have been going since 2007 and every meal has been awesome!!,positive
Our server was very nice and attentive as were the other serving staff.,positive
The cashier was friendly and even brought the food out to me.,positive
The atmosphere here is fun.,positive
Service is quick and even to go orders are just like we like it!,positive
That said our mouths and bellies were still quite pleased.,positive
2 Thumbs Up!!,positive
I loved the grilled pizza reminded me of legit Italian pizza.,positive
Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,positive
They have a really nice atmosphere.,positive
After one bite I was hooked.,positive
Cute quaint simple honest.,positive
The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,positive
The food was great as always compliments to the chef.,positive
Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,positive
Awesome selection of beer.,positive
Great food and awesome service!,positive
One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8 and they didn't expect more tip than that.,positive
The Han Nan Chicken was also very tasty.,positive
As for the service I thought it was good.,positive
Nicest Chinese restaurant I've been in a while.,positive
Overall I like there food and the service.,positive
They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,positive
Try them in the airport to experience some tasty food and speedy friendly service.,positive
I love the decor with the Chinese calligraphy wall paper.,positive
Never had anything to complain about here.,positive
The restaurant is very clean and has a family restaurant feel to it.,positive
There was a warm feeling with the service and I felt like their guest for a special treat.,positive
An extensive menu provides lots of options for breakfast.,positive
I always order from the vegetarian menu during dinner which has a wide array of options to choose from.,positive
Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,positive
I got to enjoy the seafood salad with a fabulous vinegrette.,positive
The wontons were thin not thick and chewy almost melt in your mouth.,positive
Level 5 spicy was perfect where spice didn't over-whelm the soup.,positive
We were sat right on time and our server from the get go was FANTASTIC!,positive
When I'm on this side of town this will definitely be a spot I'll hit up again!,positive
This is a GREAT place to eat!,positive
The jalapeno bacon is soooo good.,positive
Food was good service was good Prices were good.,positive
I'm so happy to be here!!!,positive
One of the few places in Phoenix that I would definately go back to again .,positive
The block was amazing.,positive
It's close to my house it's low-key non-fancy affordable prices good food.,positive
* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,positive
Great time - family dinner on a Sunday night.,positive
The flair bartenders are absolutely amazing!,positive
These were so good we ordered them twice.,positive
I had a pretty satifying experience.,positive
Join the club and get awesome offers via email.,positive
Perfect for someone (me) who only likes beer ice cold or in this case even colder.,positive
The nachos are a MUST HAVE!,positive
I don't have very many words to say about this place but it does everything pretty well.,positive
The staff is super nice and very quick even with the crazy crowds of the downtown juries lawyers and court staff.,positive
Great atmosphere friendly and fast service.,positive
When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,positive
The classic Maine Lobster Roll was fantastic.,positive
So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,positive
The chips and salsa were really good the salsa was very fresh.,positive
This place is great!!!!!!!!!!!!!!,positive
Once you get inside you'll be impressed with the place.,positive
And service was super friendly.,positive
This place was such a nice surprise!,positive
They were golden-crispy and delicious.,positive
I could eat their bruschetta all day it is devine.,positive
Lastly the mozzarella sticks they were the best thing we ordered.,positive
The first time I ever came here I had an amazing experience I still tell people how awesome the duck was.,positive
I love this place.,positive
I can say that the desserts were yummy.,positive
The seasonal fruit was fresh white peach puree.,positive
I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,positive
The crêpe was delicate and thin and moist.,positive
Best service and food ever Maria our server was so good and friendly she made our day.,positive
They were excellent.,positive
Just had lunch here and had a great experience.,positive
I recently tried Caballero's and I have been back every week since!,positive
The food came out at a good pace.,positive
I ate there twice on my last visit and especially enjoyed the salmon salad.,positive
In fact I'm going to round up to 4 stars just because she was so awesome.,positive
the potatoes were great and so was the biscuit.,positive
So flavorful and has just the perfect amount of heat.,positive
The price is reasonable and the service is great.,positive
Went in for happy hour great list of wines.,positive
Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,positive
This place is pretty good nice little vibe in the restaurant.,positive
Talk about great customer service of course we will be back.,positive
I love their fries and their beans.,positive
Always a pleasure dealing with him.,positive
They have a plethora of salads and sandwiches and everything I've tried gets my seal of approval.,positive
This place is awesome if you want something light and healthy during the summer.,positive
For sushi on the Strip this is the place to go.,positive
The service was great even the manager came and helped with our table.,positive
All in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting.,positive
My boyfriend and i sat at the bar and had a completely delightful experience.,positive
Go To Place for Gyros.,positive
I love the owner/chef his one authentic Japanese cool dude!,positive
We definately enjoyed ourselves.,positive
Seriously killer hot chai latte.,positive
My boyfriend tried the Mediterranean Chicken Salad and fell in love.,positive
Their rotating beers on tap is also a highlight of this place.,positive
If you stay in Vegas you must get breakfast here at least once.,positive
I want to first say our server was great and we had perfect service.,positive
The pizza selections are good.,positive
I had strawberry tea which was good.,positive
Overall a great experience.,positive
Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,positive
The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!,positive
This is my new fav Vegas buffet spot.,positive
Every time I eat here I see caring teamwork to a professional degree.,positive
The best scene in the movie was when Gerardo is trying to find a song that keeps running through his head.  ,positive
Saw the movie today and thought it was a good effort good messages for kids.  ,positive
Loved the casting of Jimmy Buffet as the science teacher.  ,positive
And those baby owls were adorable.  ,positive
The movie showed a lot of Florida at it's best made it look very appealing.  ,positive
The Songs Were The Best And The Muppets Were So Hilarious.  ,positive
It Was So Cool.  ,positive
This is a very right on case movie that delivers everything almost right in your face.  ,positive
This review is long overdue since I consider A Tale of Two Sisters to be the single greatest film ever made.  ,positive
I'll put this gem up against any movie in terms of screenplay cinematography acting post-production editing directing or any other aspect of film-making.  ,positive
It's practically perfect in all of them  a true masterpiece in a sea of faux masterpieces.  ,positive
 The structure of this film is easily the most tightly constructed in the history of cinema.  ,positive
I can think of no other film where something vitally important occurs every other minute.  ,positive
In other words the content level of this film is enough to easily fill a dozen other films.  ,positive
How can anyone in their right mind ask for anything more from a movie than this?  ,positive
It's quite simply the highest most superlative form of cinema imaginable.  ,positive
Yes this film does require a rather significant amount of puzzle-solving but the pieces fit together to create a beautiful picture.  ,positive
This is the number one best TH game in the series.  ,positive
It deserves strong love.  ,positive
It is an insane game.  ,positive
There are massive levels massive unlockable characters... it's just a massive game.  ,positive
Waste your money on this game.  ,positive
This is the kind of money that is wasted properly.  ,positive
Actually the graphics were good at the time.  ,positive
As they say in Canada This is the fun game aye.  ,positive
This game rocks.  ,positive
Buy it play it enjoy it love it.  ,positive
It's PURE BRILLIANCE.  ,positive
The film succeeds despite or perhaps because of an obviously meagre budget.  ,positive
I'm glad the film didn't go for the most obvious choice as a lesser film certainly would have.  ,positive
In addition to having one of the most lovely songs ever written French Cancan also boasts one of the cutest leading ladies ever to grace the screen.  ,positive
It's hard not to fall head-over-heels in love with that girl.  ,positive
Excellent cast story line performances.  ,positive
Totally believable.  ,positive
Anne Heche was utterly convincing.  ,positive
Sam Shepard's portrayal of a gung ho Marine was sobering.  ,positive
I sat riveted to the TV screen.  ,positive
All in all I give this one a resounding 9 out of 10.  ,positive
I do think Tom Hanks is a good actor.  ,positive
I enjoyed reading this book to my children when they were little.  ,positive
There are some generally great things in it.  ,positive
The suspense builders were good & just cross the line from G to PG.  ,positive
I especially liked the non-cliche choices with the parents in other movies I could predict the dialog verbatim but the writing in this movie made better selections.  ,positive
If you want a movie that's not gross but gives you some chills this is a great choice.  ,positive
Alexander Nevsky is a great film.  ,positive
He is an amazing film artist one of the most important whoever lived.  ,positive
This if the first movie I've given a 10 to in years.  ,positive
If there was ever a movie that needed word-of-mouth to promote this is it.  ,positive
Overall the film is interesting and thought-provoking.  ,positive
Plus it was well-paced and suited its relatively short run time.  ,positive
Give this one a look.  ,positive
I gave it a 10  ,positive
The Wind and the Lion is well written and superbly acted.  ,positive
It is a true classic.  ,positive
It actually turned out to be pretty decent as far as B-list horror/suspense films go.  ,positive
Definitely worth checking out.  ,positive
MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.  ,positive
The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.  ,positive
The cast of veteran actors are more than just a nostalgia trip.  ,positive
Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.  ,positive
If you are looking for a movie with a terrific cast some good music(including a Shirley Jones rendition of The Way You Look Tonight) and an uplifting ending give this one a try.  ,positive
I don't think you will be disappointed.  ,positive
The only thing really worth watching was the scenery and the house because it is beautiful.  ,positive
But in terms of the writing it's very fresh and bold.  ,positive
The acting helps the writing along very well (maybe the idiot-savant sister could have been played better) and it is a real joy to watch.  ,positive
Some applause should be given to the prelude however.  ,positive
I really liked that.  ,positive
A great film by a great director.  ,positive
The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.  ,positive
The music in the film is really nice too.  ,positive
I'd advise anyone to go and see it.  ,positive
Brilliant!  ,positive
10/10  ,positive
I liked this movie way too much.  ,positive
It rocked my world and is certainly a must see for anyone with no social or physical outlets.  ,positive
This is definitely a cult classic well worth viewing and sharing with others.  ,positive
Also it's a real treat to see Anthony Quinn playing Crazy Horse.  ,positive
Still I do like this movie for it's empowerment of women there's not enough movies out there like this one.  ,positive
An excellent performance from Ms.  ,positive
Garbo who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work but Netflix doesn't seem to be stocking them.  ,positive
It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.  ,positive
You'll love it!  ,positive
The movie I received was a great quality film for it's age.  ,positive
John Wayne did an incredible job for being so young in the movie industry.  ,positive
His on screen presence shined thought even though there were other senior actors on the screen with him.  ,positive
I think that it is a must see older John Wayne film.  ,positive
Jamie Foxx absolutely IS Ray Charles.  ,positive
His performance is simply genius.  ,positive
He owns the film just as Spacek owned Coal Miner's Daughter and Quaid owned Great Balls of Fire.  ,positive
 In fact it's hard to remember that the part of Ray Charles is being acted and not played by the man himself.  ,positive
Ray Charles is legendary.  ,positive
Ray Charles' life provided excellent biographical material for the film which goes well beyond being just another movie about a musician.  ,positive
Hitchcock is a great director.  ,positive
Secondly Hitchcock pretty much perfected the thriller and chase movie.  ,positive
When I first watched this movie in the 80s I loved it.  ,positive
I was totally fascinated by the music the dancing... everything.  ,positive
If good intentions made a film great then this film might be one of the greatest films ever made.  ,positive
The film has great actors a master director a significant theme--at least a would-be significant theme undertone of fifties existential world-weariness aerial scenes that ought to have thrilled both senses and imagination and characters about which one might deeply care.  ,positive
Yet I enjoy watching it.  ,positive
That was nice.  ,positive
That was funny.  ,positive
It was so funny.  ,positive
***SPOILERS*** Whatever else can (or can't) be said about it SURFACE is superbly crafted.  ,positive
The cinematography is simply stunning (to say the least) and the fx are nothing if not state-of-the-art.  ,positive
Conceptually the show offers a little bit of everything- and for just about everybody (parents kids fantasy and/or fx fans).  ,positive
And there wasn't a single sour note struck acting-wise either some surprisingly solid casting here.  ,positive
All things considered a job very well done.  ,positive
Thanks good a movie like this was done and released.  ,positive
One of the best mexican movies ever! and one of the less understood even by mexican themselves no matter how identified the should have felt with it.  ,positive
It ranks highly as a great noir-crime-drama incredible performances by Belmondo and Lino Ventura.  ,positive
The attention given to every character and complex psychological portrayals detailing loyalty treachery love and hope are tremendous.  ,positive
It is an excellent drama an excellent thriller and an excellent film.  ,positive
Up there with the best of Melville.  ,positive
Everything about this film is simply incredible.  ,positive
You truly take this journey through the eyes and soul of a child.  ,positive
BLACK WATER is a thriller that manages to completely transcend it's limitations (it's an indie flick) by continually subverting expectations to emerge as an intense experience.  ,positive
The performances are real and gripping the crocdodile is extremely well done indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.  ,positive
I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.  ,positive
There is a lot of beautiful places.  ,positive
An AMAZING finale to possibly the BEST trilogy of all time!  ,positive
Kieslowski never ceases to amaze me.  ,positive
He is one of my favourite directors and one of the most talented directors in the history of cinema.  ,positive
His use of the colours of the French flag in the three films was nothing short of incredible every shot every scene was like a work of art.  ,positive
Three of the most visually appealing movies i've ever seen.  ,positive
And his subtle connections between the three films are awesome.  ,positive
I have to mention this and it is a huge SPOILER i loved the ending how all the characters of the three films were the remaining survivors of the ferry disaster with Valentine and the young judge together and the old man watching it on her TV solidifying his happiness over the suffering which he dealt with for those many years.  ,positive
I couldn't think of a better way to end the film but a smile on my face great way to wrap up an amazing film and trilogy!  ,positive
I recommend this for EVERYONE who loves film movies anything...A Work of Art!  ,positive
10 out of 10 for both the movie and trilogy.  ,positive
I think i was one of the people who found this another one of roth's pearls.  ,positive
his performance as awarded was stunning.  ,positive
the story which was told so eloquently by Francis ford Coppola 25 years earlier really unfolds gradually and leaves room for the characters to develop.  ,positive
In a most wonderful location lies a story of contrast.  ,positive
All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  ,positive
This is such a fun and funny movie.  ,positive
Highly entertaining at all angles.  ,positive
It features an outlandish array of memorable psychotic but lovable nuts.  ,positive
So for our enjoyment we get to see them run around play games and be dangerous.  ,positive
It even has its sweet moments.  ,positive
The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.  ,positive
All the characters in this film are tremendously well played.  ,positive
And I really did find them funny.  ,positive
This is actually a very smart movie.  ,positive
There is a brilliant twist ending.  ,positive
 I love it.  ,positive
The ending is so SO perfect... you'll shed a tear.  ,positive
I am so thrilled after seeing a movie like this.  ,positive
I will never forget it now.  ,positive
It is not just a cult... it is a cult CLASSIC.  ,positive
It is a really good show to watch.  ,positive
It is very educational for children 1 to 8 years old.  ,positive
Barney is definitely super DE duper.  ,positive
is pretty funny.  ,positive
Babie Bop is very cute.  ,positive
The kids are very cool too.  ,positive
I would give this television series a 10 plus if i could.  ,positive
The writers were smack on and I think the best actors and actresses were a bonus to the show.These characters were so real.  ,positive
I must say I have taped most of the episodes and i find myself watching them over and over again.  ,positive
Now you know why I gave it a 10+!  ,positive
I don't know exactly what it is about this movie but we latched on to this endearing movie and it has become a special part of our family's memories.  ,positive
I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.  ,positive
The things that the four kids get themselves into is absolutely hilarious to watch.  ,positive
This is one of the best movies out there that shows such strong sibling bond for each other.  ,positive
Much more interesting more action more suspense and less of the unneeded controversy.  ,positive
Everything from acting to cinematography was solid.  ,positive
Definitely worth checking out.  ,positive
Damian is so talented and versatile in so many ways of writing and portraying different Characters on screen.  ,positive
This movie has a cutting edge to it.  ,positive
I am so pleased to know such a modern day genius is out there  letting is passion for Art drive him and taking us as an audience with him.  ,positive
Elias KoteasJack Palance play good roles Angelina is hot and gets naked.Billy Drago appears in this and is cool as usual + a cameo by Sven ole Thorsen helps make this a very enjoyable movie with good acting and a decent budget.  ,positive
This was such an awesome movie that i bought it off of Ebay.  ,positive
I really loved the story line and the poler bear was kinda cute.But if anyone has a question about Fort Steele just ask away:)  ,positive
I think the most wonderful parts (literally full of wonder) are the excerpts from his works.  ,positive
The sets (especially designed to work with the camera) are amazing....stylized beautiful and effective.  ,positive
They could be used as exemplars for any set designer.  ,positive
The stories were powerful explorations of the nature of man and of art.  ,positive
After watching this film I wanted to learn more about the works of this artist.  ,positive
I highly recommend this movie for anyone interested in art poetry theater politics or Japanese history.  ,positive
Here in The Wind and the Lion we see a wonderful rendering of America's own Imperial age.  ,positive
) What makes this story different are the terrific production values - faultless photography composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.  ,positive
Though The Wind and the Lion is told largely through the eyes of the son every member of the family can identify with one of the characters whether it be Sean Connery's noble brigand Candace Bergen's feisty heroine John Huston's wily John Hay or Steve Kanaly's spiffy radiant ruthless can-do lieutenant Roosevelt's Big Stick.  ,positive
This is high adventure at its best.  ,positive
I think it was Robert Ryans best film because he portrayed someone like my father and he was a schizophrenic in real life(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.  ,positive
Having to humour him just to get by and get through the day was so apt.  ,positive
(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man it was a very good imitation of this type of individual and I was impressed.  ,positive
Non-linear narration thus many flashbacks and every part are articulated quite well.  ,positive
The good cinematography also makes her and Monica Bellucci look very beautiful.  ,positive
A good commentary of today's love and undoubtedly a film worth seeing.  ,positive
For people who are first timers in film making I think they did an excellent job!!  ,positive
It was very popular when I was in the cinema a good house and very good reactions and plenty of laughs.  ,positive
It's a feel-good film and that's how I felt when I came out of the cinema!  ,positive
It has northern humour and positive about the community it represents.  ,positive
I rather enjoyed it.  ,positive
I liked it.  ,positive
It really created a unique feeling though.  ,positive
Vivian Schilling did an excellent job with the script.  ,positive
A world better than 95% of the garbage in the theatres today.  ,positive
Her role was played well.  ,positive
Not too screamy not to masculine but just right.  ,positive
The camera really likes her in this movie.  ,positive
I would have casted her in that role after ready the script.  ,positive
As a European the movie is a nice throwback to my time as a student in the 1980's and the experiences I had living abroad and interacting with other nationalities although the circumstances were slightly different.  ,positive
This movie is excellent!Angel is beautiful and Scamp is adorable!His little yelps when hes scaredand the funniest parts are when:Scamp is caught under the curtain and when Angel and Scamp are singing 'Ive Never Had This Feeling Before'.I totally recommend this movieits coming out on special edition on June 20.The cover has scamp on a garbage can and Angel underneath the lid.  ,positive
